Variable_1,Variable_2,Variable_3,Variable_4,Variable_5,Variable_6,Variable_7,Variable_8
0.8745401188473625,1.4507143064099162,1.231993941811405,1.0986584841970366,0.6560186404424365,0.6559945203362026,0.5580836121681995,1.366176145774935
1.1011150117432087,1.2080725777960455,0.5205844942958024,1.4699098521619942,1.3324426408004217,0.7123391106782762,0.6818249672071006,0.6834045098534338
0.8042422429595377,1.024756431632238,0.9319450186421158,0.7912291401980419,1.1118528947223796,0.6394938606520418,0.7921446485352182,0.8663618432936917
0.9560699842170359,1.2851759613930136,0.6996737821583597,1.0142344384136117,1.0924145688620426,0.5464504127199977,1.1075448519014384,0.6705241236872915
0.5650515929852795,1.4488855372533331,1.4656320330745594,1.3083973481164612,0.8046137691733707,0.5976721140063839,1.1842330265121568,0.9401524937396013
0.6220382348447788,0.9951769101112702,0.5343885211152184,1.409320402078782,0.7587799816000169,1.162522284353982,0.811711076089411,1.0200680211778108
1.0467102793432796,0.684854455525527,1.4695846277645586,1.2751328233611146,1.4394989415641892,1.394827350427649,1.097899978811085,1.4218742350231168
0.5884925020519195,0.6959828624191452,0.5452272889105381,0.8253303307632643,0.888677289689482,0.7713490317738959,1.3287375091519293,0.8567533266935893
0.7809345096873808,1.0426960831582486,0.6409242249747626,1.3021969807540397,0.5745506436797708,1.4868869366005173,1.2722447692966574,0.6987156815341724
0.5055221171236024,1.3154614284548343,1.2068573438476171,1.2290071680409873,1.2712703466859456,0.5740446517340904,0.8584657285442726,0.6158690595251297
1.3631034258755936,1.123298126827558,0.8308980248526492,0.5635583502860236,0.8109823217156622,0.825183322026747,1.229606178338064,1.1375574713552132
1.3872127425763265,0.9722149251619493,0.6195942459383017,1.213244787222995,1.2607850486168974,1.0612771975694963,1.270967179954561,0.9937955963643907
1.0227328293819942,0.9275410183585496,0.5254191267440952,0.6078914269933045,0.5314291856867343,1.1364104112637805,0.8143559810763267,1.0085706911647028
1.4075664739260931,0.7492922291488749,0.9103829230356297,1.2555511385430487,0.7287981654916225,0.576979909828793,0.789751452913768,0.6612212872540044
1.429697652342573,1.308120379564417,1.1334037565104236,1.3714605901877177,1.3036720768991144,0.6865700588860358,1.3925589984899778,1.0393422419156506
1.3074401551640626,1.3960912999234933,0.8180034749718639,0.6100519245276768,0.7279351625419417,0.9271077886262563,1.3180147659224932,1.3607305832563434
0.5069521305311907,1.0107473025775657,0.917411003148779,0.7221078104707302,0.6198653673336828,0.837615171403628,1.4429097039125192,0.8232029320207552
1.0187906217433662,1.2030189588951778,0.863629602379294,1.4717820827209607,1.4624472949421112,0.7517822958253642,0.9972485058923855,0.8008783098167697
0.7848404943774676,0.5368869473545328,1.1095643339798968,1.0026790232288616,0.5514787512499894,0.7786464642366114,1.4082658859666537,0.7395618906669724
0.6448948720912231,0.989452760277563,1.4856504541106008,0.7420552715115004,1.1721355474058786,1.2616196153287176,0.7376375439923997,1.2282163486118596
0.8677831327192532,1.1323058305935794,1.1335297107608948,1.0357746840747586,0.5902897700544083,1.335302495589238,0.8207800649717358,0.6865185103998542
0.5407751415547639,1.090892943188242,1.1775643618422824,0.5165878289278562,1.012093058299281,0.726495775197938,1.14517279040945,0.6743664290049914
1.190937738102466,0.8867353463005374,1.4367299887367344,0.6375209441459933,0.8410663510502585,0.6134735212405891,1.4246936182785628,1.377339353380981
0.7579416277151556,1.159984046034179,1.3172222002012157,1.0552008115994624,1.0296505783560064,0.7418522909004517,0.5931027678058992,1.3972157579533269
1.4004180571633305,1.133101457273268,0.8390297910487007,0.8492095746126609,1.2259556788702395,1.397110259952577,1.3870864242651173,1.2798755458576239
1.1420316461542876,0.5841399649950488,0.6616287140946138,1.3985541885270791,1.10642905965959,0.5091970516166296,0.6014715428660321,1.1635017691080558
0.5050615838462187,0.6608080514174987,1.0487337893665862,1.1918951976926933,1.1519612595026005,0.7242693094605598,1.2121792213475358,0.7372490874968001
0.8253996981592677,1.2464914051180243,1.1496328990472147,1.349223410494178,1.1576128923003433,1.0683086033354716,0.5936747678280925,0.8677158030594335
0.7652023676817254,0.7439896433790836,1.4730105547524457,0.8930977246667604,1.3920465551771133,1.131138625997263,1.2948113035416484,1.002637093105192
1.076903884626359,0.9925176938188639,0.6952429877980445,1.2224521152615053,0.7807723624408558,0.5243159664314538,1.145472295907168,0.6771106794070489
1.4404585843529143,1.4539285770025874,1.4148643902204485,0.8701587002554444,0.5154566165288674,1.4283185625877253,0.9281841483173143,1.4666548190436695
1.4636199770892528,1.35300945546736,0.7944488920695857,0.8850977286019253,1.351136671516857,0.8169220051562777,0.6694927466860925,1.0568012624583503
1.436154774160781,1.196029796674973,1.070061170089365,0.5971764937707685,1.1150072266991697,1.4900538501042633,0.640084015236524,1.0183296523637368
1.3773730719279556,1.2407686177542043,1.197015740995268,1.2024840839871094,0.8594911512197552,0.7935918442644934,1.3093611554785136,1.3101133946791808
1.3670723185801037,1.4132405525564713,1.0113423988609378,1.0015162946871996,1.2982951789667752,1.1499639307777652,1.2019668772577035,1.295792669436101
1.3900053418175662,0.8379951568515358,0.875582952639944,0.593981939840869,1.078280140996174,0.5359422737967421,0.9655980181324602,1.0426446347075766
0.7865412521282844,1.0908332605690108,0.5305002499390494,0.5373481887492144,1.3226005606596583,0.8601906414112629,0.6270605126518848,1.0222432600548044
1.2699935530986108,0.7158210274968432,1.1228904758190001,0.585347464993768,0.5516817211686077,1.0313546315681479,1.0406351216101064,1.1374299014982066
1.2260913337226615,1.4758520794625345,1.0163003483011952,0.822956472941246,1.2951861947687036,0.7708322512620742,0.9389714207056361,0.578456381342266
0.5253507434154575,1.462648414677925,1.3359801205122057,1.195974206093698,0.9089529444142699,0.6732943200708458,0.656437042671086,0.7502428981645953
1.0492266647061204,1.2145959227000622,1.1601973767177314,0.7799338969459428,1.454865280663194,1.2378969166957685,1.0543540525114006,1.1117207462343521
0.9196000624277899,0.7477309895011575,0.8559726786512616,1.257846110464369,0.5143934886297559,0.6160726405069162,0.5460026420217527,0.5407288023189701
1.3554605840110072,1.2036578593800238,0.9741738290873252,0.5978341606510015,0.9916158751168324,0.9734717707805657,0.6732018699100152,0.933851649237973
0.8985047343973734,1.1158500980522166,1.1350936508676437,0.5453040097720445,0.8746126146264712,1.1258599157142364,1.0031362585800876,1.3564898411883224
1.1586936316189451,0.6629344270814297,0.5705687474004298,1.1424192782063156,0.5265113105416218,1.0857755812734633,1.4402302414249575,1.075474177875879
0.8881699262065219,1.1432882184423532,0.9582528904915166,1.045616789315935,1.4414648087765252,0.8861026378007743,1.4611905638239142,1.4053506419560637
0.6957911347892964,0.5693613008751655,0.6007780013774267,0.5182218256515497,0.5944429607559284,1.183006773416357,0.571188648460229,0.8189756302937613
1.3448753109694547,0.5232719357358259,1.3144684825889357,0.7818547747733999,0.6181648276216563,1.1967371653641505,1.1289428467798839,1.3774720135270528
1.2350710438038859,1.3034809303848487,0.7820345725713065,0.6774395437797228,1.2506147516408583,1.3068347392672641,1.4905051420006732,0.9126176769114265
0.8720180857927832,1.2764129607419967,0.8408035402530178,1.4307573256035648,1.3584127518430118,0.9289940273750183,1.2508710677914974,1.2545428740846822
0.6031238688359326,1.4025529066795666,1.005252372447857,1.3264574661077417,0.8200496010306118,1.3955232284962005,0.8892016787341631,0.5108376514802984
1.4053819764192637,0.5912866767861336,0.8193136375904149,1.450061967050805,1.450607146937556,1.0734378881232862,1.1318372121697993,0.9484455219783198
0.7932107716980645,0.828664545369916,1.1725184560770385,1.25237452943768,1.2915790437258485,1.289618142794554,0.5912061030486904,0.9944203047025815
0.5575587600166443,1.0495288823237354,0.941530501373377,1.3877041827582999,0.8509150125520787,0.6170670164276059,0.6429916820528359,1.2615106317174722
1.118218063316261,0.6011226761227902,0.5841068061149974,1.20096913145912,0.5727630063641935,1.3218600592903562,1.2062422271564963,0.5813487806418998
0.5848377140851919,1.4866395785011755,0.8742707957561203,0.8706421470668909,1.3127995672575026,1.4472485773838586,1.486001063822871,1.2533781852589416
0.8762595855309158,0.5835007166986688,1.2771469159274367,1.058404249735805,0.9242220092469763,1.406354385094736,0.6111974823061513,0.9926251042908592
0.5113536447674191,0.9686606419941263,0.5563032756818374,0.6188179162680719,0.6175262467771049,1.1492103021160636,1.2460448792654233,1.0833687650971595
1.462172548474542,0.8748705795237041,0.7857120862818607,1.3685991281894603,0.7235958385194526,1.4632225394406113,0.5121544746898163,1.469878826707639
0.5431599119505761,1.391143113698071,1.0277011090863,1.4929647961193004,0.5737965647353989,1.0538542844013208,1.469302535619099,1.0230978441701488
1.1293986381352625,1.1957486889846172,0.9545410647677732,1.1275580800840634,1.0843143119231002,1.401158010490989,0.5454463803414579,0.7809631895922303
1.4504114840765587,1.3902637838909162,0.9556567527857129,1.1201325978015366,0.7773811829811327,0.6881211597237613,0.9636984049399822,0.8533522280260528
1.083656111850872,0.5777346369649848,1.4743948076661666,1.4862107444796029,1.1981617140197451,1.0360963663441205,0.8095276162863277,1.3137950197069488
1.1847311725538794,0.6626169393448913,1.4109271844938425,1.322537242923169,1.449799913291924,1.22571950838836,1.1134151959357899,0.9182430362906189
1.4327284833540133,1.3660638895004085,0.5452186701061894,0.526366974497252,0.8764633668780496,1.310553330781833,1.4872761293149446,0.6504168911035282
1.0941307153521351,0.8808908566310215,1.4699143978146032,1.3421189231357087,1.3383287047111379,0.9686931597949703,0.9148195023376652,0.7734070719307062
0.5563754966509271,1.3647223762550533,1.3129010091300777,1.4997176732861306,1.4966368370739054,1.0554317056026274,1.2689874151805105,1.4447657298824281
1.3496473906774114,0.7473481017431977,0.9505441353100935,0.629159415151495,1.4540510272587224,1.10617463445088,0.7286428055034627,1.1717006844058568
1.1181282404578958,0.8581627180328405,0.613557592199629,1.1715731955927997,1.0203077009037933,1.2723183917356393,1.0201635011119934,1.3521815003185402
1.0519068387744857,1.0609379715353864,1.3766536026583451,0.903482866212397,0.6340152284506407,0.528782676313339,1.2551372556736191,1.1203095513534647
1.2040797680992235,0.7129641615089107,0.6363714755867698,0.5145446656678819,0.850587558806597,1.089917686854633,0.8922440450997323,0.9374749220237291
1.4041586944937485,0.8482554670233003,1.013989489159811,1.283653012741143,0.8965427823212702,1.1220867002278734,1.362363708746745,1.4495206236576421
0.6470734809290379,1.4265876251614944,0.9921162930795382,0.7582443882989583,0.9591357562382613,1.480032575285477,0.9926180939928696,0.8287516102875082
1.1334008543167258,0.7401456187781931,0.5758633281086639,0.6288797219106492,0.6280458389577724,0.6519026935122944,0.6388271726494101,1.1408747448032146
0.6818800843991448,0.8456672833238632,1.3967884099060117,0.9739616402628724,1.1675577385210272,0.6723198712016298,0.6922890188086708,0.5408686162664789
0.6689350630721645,0.7785903390319586,0.6770104842767468,0.5887025337570556,0.6206358711006008,0.9607787680327258,0.7063337184057925,0.8642698610480755
1.003417270854857,1.1903948286293653,0.5393121398410989,1.2994103989090426,1.1279003894909079,0.5817590319488719,1.3735786241067771,1.4208724005318132
0.5610779598548638,0.7768776481472037,1.3062012797930613,1.2482596903836582,0.6845210193563773,0.7093493233367103,0.870472102791382,0.9845229851910213
1.118254771530296,0.8689136395697724,0.9625347161331479,1.2474709381337565,0.5366832028905979,0.7524369443440208,1.2133495858845524,1.3952068376871993
1.011677442115666,1.0321134852653158,0.607172011339776,0.9474123668234546,1.032617266455023,0.7424705036347297,0.769243230949381,0.8772841631046226
0.5200711977777264,0.8220791655831783,0.7114480069965446,0.8274973521779146,0.6197621318192512,1.390527280739895,1.0935924535540487,1.1791023191444896
1.2891712386073384,0.9984421989290573,0.5869202880874237,1.037106541818548,1.086841118020879,1.24543947418433,0.9316595462296794,0.6275803027955638
0.7837759057987245,0.8630822963986351,1.1459172413316012,1.0707783046689119,0.8560967258978462,1.4865152487929798,1.105774819356887,0.7372267917359945
0.6017824726204037,0.652859139184332,0.7459577283845081,0.6606813732595557,0.6865670240513058,0.7850951686938471,0.6733735952947548,1.3967654246264252
0.5802337456616422,1.0245113895702547,0.9103968269896615,1.4823786169086064,0.6120389021680523,0.8978555990457416,1.4694704332753687,1.3655071258939802
1.3170720709492798,0.7579028270449398,0.6708875873900658,1.168643219924431,1.429375989127586,1.05676289301393,1.0716126894698998,0.7799790936602842
1.269492933191937,0.6870437485575234,0.8236792364042437,0.9254364386164168,1.007610378684455,0.7424097324150802,0.6148368247392035,1.1106200424416326
0.7886305532402558,1.0812382214226122,0.6543627152742023,0.9811401018548175,1.0325894325515859,0.5518235368224269,0.8366042781939206,0.6344146769389742
0.5633749704727677,1.4899602323899452,0.822353844974723,1.3098744458546348,0.7546406547637639,1.1815027222239292,1.2602278598896866,1.0956387406078443
0.9715761885501584,0.9118409141472685,0.8488682665429953,1.4295291442478257,1.3306194077877291,1.4650269106665126,0.6242972234855447,1.2308674752036444
1.4383404568210378,0.6812330661656602,0.5664962673667775,1.241120649290059,1.074473113179912,1.341828776758272,0.6397723766262895,1.2952673118598903
0.7016273200477445,0.6636559428657045,0.6642657979309929,1.314574720231382,1.1651972206962,1.0230654247691193,0.8588304841235025,1.3772005408131083
0.8924451074226354,1.316599439471577,0.9391349085702184,0.8769444294249076,0.9626797856696064,0.8013778741641421,1.2476093801762511,1.0027203900924793
0.7322126951468173,1.3995745732745686,0.8838912213732114,1.0435528611139886,1.4064721109645468,1.124237995913992,0.6168980407083641,1.439832123613475
1.1277080530714179,0.8349056146570861,0.6392720726633873,1.2940251892702959,1.1200727559285135,1.0334610919763216,1.3938925830509576,1.2885972112245307
0.6516748797327512,0.8117220677955482,0.7484891398144657,1.243946292572677,0.5335324347357794,1.0698896848713164,1.2624586857406905,1.3767656367617493
0.8420817487159075,1.3212573046720129,0.6106317369552072,1.346452291734518,0.6274886623319824,0.8972872905603673,1.2972953657795536,0.6499174273487738
0.7292513952326415,1.2222525683930663,1.2200365365460744,1.1411476328852972,1.1939484444671,1.0427244433475962,0.7517990589069528,0.8456959935039194
0.6815977168014257,1.4084505613336282,1.0833917947661205,0.9008514167636399,0.9620058036441327,1.4472833396118152,0.6533514031160802,1.0862298320167971
1.005888678884466,1.111454235434648,0.5181101838208405,1.3721239089441515,1.4321182824836125,1.065133183589209,1.1966508238768923,1.4224993811772957
1.2072386343133985,0.6525390429142613,1.0762883601668132,1.106715046382856,0.924130671302386,1.236444235624723,1.4343670147690148,1.4255685129067763
0.9508393714041321,0.6132380458407553,1.4848411989623345,1.338898086445934,0.6246626812032668,1.4208418826173723,1.3698963620621283,1.018838057126072
1.0912754357449292,0.8990027038701303,0.5547616388220313,0.8351972416459009,1.3028534485980114,0.5046320230046029,0.8334991716911442,0.8981686935909433
1.0373956029379228,1.4198556164127605,0.8463459943659613,0.8469532018962277,1.2375012481097483,0.9522179408898072,0.724604822939982,0.9524395161326934
0.6408570203797999,0.6763869865062233,0.9983677727394797,0.9189254495045479,1.4148459010681,0.8623938991166331,1.0805883502780436,1.1322642879195304
0.5130944565883336,1.1635373720167106,0.6780359668697514,1.461070317469455,0.648662727753113,0.9146241237270237,0.5853496680786439,1.4968742518459472
1.0021950103312425,1.095385017320044,0.5670764773884275,1.2499604703991778,0.7099055930955858,1.3980542894407137,0.7051396404820072,0.6906877206636666
0.5365496678480949,0.9720669451099992,1.0648411332626164,0.5657086394283524,1.2755276166950105,0.9532888347480276,1.0243902693275801,0.9407627469382281
0.900763060875326,1.0596403313082179,0.6552402459307125,0.6819281304952711,1.3617856210135173,1.4461154621336327,0.873309316279753,0.7707446731435538
1.1439995432390158,0.9087341710980964,0.5253863556603449,0.6561525973661904,1.2159722288473975,1.1589239419101514,0.5270959925034835,0.7219721619329494
0.7310747965880714,1.1718927435987285,0.5197105377543642,0.6041085819845738,1.2999160853731895,0.6785446620543336,1.1527461078518746,0.7381827810467265
0.5994413927593452,0.7431721909994541,1.2222669318556592,1.3556964681062857,1.3302198645669916,0.8971835296184548,1.1680851365706462,0.704984295415821
0.7931477302610133,1.3963358185211199,0.513001923510736,0.5855085308544681,0.7078862551460273,0.5265322038738197,0.6814354350897973,1.0830415609696922
0.921424550592498,1.3926717110769748,1.317443561738441,0.841817351697876,0.7594234334312925,0.8796924081672669,1.0902949425148076,0.7680636408228763
1.124148907849134,0.9094116521912404,1.0520471808519802,0.9361265291353167,0.7944657595419177,1.4484533069621568,1.2636057941597607,0.6401131757664525
1.3684679758979128,0.9874311982495136,1.3945522268940915,1.2998552559473153,0.9252135044692334,0.5224693083201174,0.7686773593849461,1.041634214660867
1.1334782198261473,0.7578876854332023,0.6393560740728241,1.3349302367992992,1.4844021807035521,1.0256901823026858,0.6716792858483035,0.772307326519369
0.5183906765474667,1.414298806560499,0.6177510828901411,1.0765164755142536,0.774055220687206,1.0541780025157934,1.1514203883518643,1.3297418037072015
0.7064212717606032,0.5109958286584805,0.6368856300688073,1.400018641848105,1.3738900775625154,1.0974131021703082,1.1005168604336535,1.1650366745462555
0.6753712786234496,1.4144119459249598,0.9187705248920731,0.8831385282494975,1.0189177052828375,0.546965966775055,0.6662833687560794,1.2380336164263706
